survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,alive,alone,age_z,fare_z
1,2,female,19.0,1,0,26.0,S,Second,woman,False,yes,False,-0.7948411335032486,-0.12274485029315124
1,2,male,28.0,0,0,13.8625,C,Second,man,True,yes,True,-0.10133993241760961,-0.3671098827418954
0,3,male,33.0,1,1,20.525,S,Third,man,True,no,False,0.2839385126299676,-0.23297336132564347
1,2,male,8.0,1,1,36.75,S,Second,child,False,yes,False,-1.6424537126079184,0.09368555949667362
1,1,male,17.0,0,2,110.8833,C,First,man,True,yes,False,-0.9489525115222794,1.5862158383870948
0,2,male,27.0,0,0,26.0,S,Second,man,True,no,True,-0.17839562142712506,-0.12274485029315124
0,3,male,28.0,0,0,7.8292,Q,Third,man,True,no,True,-0.10133993241760961,-0.4885786819404954
1,3,male,22.0,0,0,7.225,C,Third,man,True,yes,True,-0.5636740664747023,-0.5007430776237524
1,3,female,22.0,0,0,7.775,S,Third,woman,False,yes,True,-0.5636740664747023,-0.48966989386706367
0,1,male,62.0,0,0,26.55,S,First,man,True,no,True,2.5185534939059155,-0.11167166653646252
1,1,female,48.0,1,0,39.6,C,First,woman,False,yes,False,1.4397738477726993,0.151064784417697
0,1,male,28.0,0,0,227.525,C,First,man,True,no,True,-0.10133993241760961,3.9345703434644728
1,1,female,39.0,1,1,79.65,S,First,woman,False,yes,False,0.7462726466870603,0.9573938925183935
1,3,female,36.0,1,0,17.4,S,Third,woman,False,yes,False,0.5151055796585139,-0.29588917812501114
0,3,male,28.0,0,0,7.75,Q,Third,man,True,no,True,-0.10133993241760961,-0.49017322040145855
0,3,male,40.0,0,0,7.8958,S,Third,man,True,no,True,0.8233283356965757,-0.48723782005286725
0,2,male,28.0,0,0,13.5,S,Second,man,True,no,True,-0.10133993241760961,-0.374408117490622
0,3,male,28.0,0,0,8.05,S,Third,man,True,no,True,-0.10133993241760961,-0.4841333019887193
0,3,female,28.0,0,0,8.05,S,Third,woman,False,no,True,-0.10133993241760961,-0.4841333019887193
0,3,male,24.0,2,0,24.15,S,Third,man,True,no,False,-0.4095626884556714,-0.15999101383837694
0,3,male,19.0,0,0,7.8958,S,Third,man,True,no,True,-0.7948411335032486,-0.48723782005286725
0,3,female,29.0,0,4,21.075,S,Third,woman,False,no,False,-0.024284243408094167,-0.22190017756895475
0,3,male,28.0,0,0,7.2292,C,Third,man,True,no,True,-0.10133993241760961,-0.500658518765974
1,3,male,32.0,0,0,7.8542,S,Third,man,True,yes,True,0.20688282362045216,-0.4880753554061005
1,2,male,62.0,0,0,10.5,S,Second,man,True,yes,True,2.5185534939059155,-0.434807301618015
1,1,female,53.0,2,0,51.4792,S,First,woman,False,yes,False,1.8250522928202764,0.3902294471130725
1,1,male,36.0,0,0,26.3875,S,First,man,True,yes,True,0.5151055796585139,-0.11494328901002966
1,3,female,28.0,0,0,7.75,Q,Third,woman,False,yes,True,-0.10133993241760961,-0.49017322040145855
0,3,male,16.0,0,0,8.05,S,Third,man,True,no,True,-1.026008200531795,-0.4841333019887193
0,3,male,19.0,0,0,14.5,S,Third,man,True,no,True,-0.7948411335032486,-0.35427505611482435
1,2,female,34.0,0,0,13.0,S,Second,woman,False,yes,True,0.36099420163948304,-0.38447464817852084
1,1,female,39.0,1,0,55.9,S,First,woman,False,yes,False,0.7462726466870603,0.47923368484319884
0,3,female,28.0,1,0,14.4583,C,Third,woman,False,no,False,-0.10133993241760961,-0.3551146047741951
1,3,male,32.0,0,0,7.925,S,Third,man,True,yes,True,0.20688282362045216,-0.48664993466069395
1,2,female,25.0,1,1,30.0,S,Second,woman,False,yes,False,-0.3325069994461559,-0.0422126047899606
1,1,female,39.0,1,1,110.8833,C,First,woman,False,yes,False,0.7462726466870603,1.5862158383870948
0,2,male,54.0,0,0,26.0,S,Second,man,True,no,True,1.902107981829792,-0.12274485029315124
0,1,male,36.0,0,0,40.125,C,First,man,True,no,True,0.5151055796585139,0.16163464163999072
0,3,male,28.0,0,0,8.7125,C,Third,man,True,no,True,-0.10133993241760961,-0.4707951488272534
1,1,female,18.0,0,2,79.65,S,First,woman,False,yes,False,-0.871896822512764,0.9573938925183935
0,2,male,47.0,0,0,15.0,S,Second,man,True,no,True,1.3627181587631838,-0.34420852542692554
1,1,male,60.0,1,1,79.2,C,First,man,True,yes,False,2.3644421158868845,0.9483340148992845
0,3,male,22.0,0,0,8.05,S,Third,man,True,no,True,-0.5636740664747023,-0.4841333019887193
0,3,male,28.0,0,0,8.05,S,Third,man,True,no,True,-0.10133993241760961,-0.4841333019887193
0,3,male,35.0,0,0,7.125,S,Third,man,True,no,True,0.4380498906489985,-0.5027563837613321
1,1,female,52.0,1,0,78.2667,C,First,woman,False,yes,False,1.747996603810761,0.9295438287172524
0,3,male,47.0,0,0,7.25,S,Third,man,True,no,True,1.3627181587631838,-0.5002397510893574
0,3,female,28.0,0,2,7.75,Q,Third,woman,False,no,False,-0.10133993241760961,-0.49017322040145855
0,2,male,37.0,1,0,26.0,S,Second,man,True,no,False,0.5921612686680294,-0.12274485029315124
0,3,male,36.0,1,1,24.15,S,Third,man,True,no,False,0.5151055796585139,-0.15999101383837694
1,2,female,28.0,0,0,33.0,S,Second,woman,False,yes,True,-0.10133993241760961,0.01818657933743239
0,3,male,49.0,0,0,0.0,S,Third,man,True,no,True,1.5168295367822147,-0.6462044460638905
0,3,male,28.0,0,0,7.225,C,Third,man,True,no,True,-0.10133993241760961,-0.5007430776237524
1,1,male,49.0,1,0,56.9292,C,First,man,True,yes,False,1.5168295367822147,0.4999546316111698
1,2,female,24.0,2,1,27.0,S,Second,woman,False,yes,False,-0.4095626884556714,-0.10261178891735358
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
0,1,male,28.0,0,0,42.4,S,First,man,True,no,True,-0.10133993241760961,0.20743735626993037
0,3,male,44.0,0,0,8.05,S,Third,man,True,no,True,1.1315510917346374,-0.4841333019887193
1,1,male,35.0,0,0,26.55,C,First,man,True,yes,True,0.4380498906489985,-0.11167166653646252
0,3,male,36.0,1,0,15.55,S,Third,man,True,no,False,0.5151055796585139,-0.3331353416702368
0,3,male,30.0,0,0,7.8958,S,Third,man,True,no,True,0.052771445601421274,-0.48723782005286725
1,1,male,27.0,0,0,30.5,S,First,man,True,yes,True,-0.17839562142712506,-0.032146074102061765
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,yes,False,-0.5636740664747023,0.1909121394926757
1,1,female,40.0,0,0,153.4625,S,First,woman,False,yes,True,0.8233283356965757,2.443465485319458
0,3,female,39.0,1,5,31.275,S,Third,woman,False,no,False,0.7462726466870603,-0.016542951535818605
0,3,male,28.0,0,0,7.05,S,Third,man,True,no,True,-0.10133993241760961,-0.5042663633645169
1,3,female,28.0,1,0,15.5,Q,Third,woman,False,yes,False,-0.10133993241760961,-0.33414199473902667
0,3,male,28.0,0,0,7.75,Q,Third,man,True,no,True,-0.10133993241760961,-0.49017322040145855
0,3,male,35.0,0,0,8.05,S,Third,man,True,no,True,0.4380498906489985,-0.4841333019887193
1,2,female,24.0,1,2,65.0,S,Second,woman,False,yes,False,-0.4095626884556714,0.6624445433629575
0,3,male,34.0,1,1,14.4,S,Third,man,True,no,False,0.36099420163948304,-0.3562883622524042
0,3,female,26.0,1,0,16.1,S,Third,woman,False,no,False,-0.2554513104366405,-0.3220621579135481
1,2,female,4.0,2,1,39.0,S,Second,child,False,yes,False,-1.9506764686459803,0.13898494759221836
0,2,male,26.0,0,0,10.5,S,Second,man,True,no,True,-0.2554513104366405,-0.434807301618015
0,3,male,27.0,1,0,14.4542,C,Third,man,True,no,False,-0.17839562142712506,-0.3551971503258359
1,1,male,42.0,1,0,52.5542,S,First,man,True,yes,False,0.9774397137156066,0.41187248809205507
1,3,male,20.0,1,1,15.7417,C,Third,man,True,yes,False,-0.7177854444937332,-0.3292758338044964
0,3,male,21.0,0,0,7.8542,S,Third,man,True,no,True,-0.6407297554842177,-0.4880753554061005
0,3,male,21.0,0,0,16.1,S,Third,man,True,no,True,-0.6407297554842177,-0.3220621579135481
0,1,male,61.0,0,0,32.3208,S,First,man,True,no,True,2.4414978048964002,0.004512204050990585
0,2,male,57.0,0,0,12.35,Q,Second,man,True,no,True,2.133275048858338,-0.3975611380727893
1,1,female,21.0,0,0,77.9583,S,First,woman,False,yes,True,-0.6407297554842177,0.9233347925889563
0,3,male,26.0,0,0,7.8958,S,Third,man,True,no,True,-0.2554513104366405,-0.48723782005286725
0,3,male,28.0,0,0,7.7333,Q,Third,man,True,no,True,-0.10133993241760961,-0.4905094425264344
1,1,male,80.0,0,0,30.0,S,First,man,True,yes,True,3.905555896077194,-0.0422126047899606
0,3,male,51.0,0,0,7.0542,S,Third,man,True,no,True,1.6709409148012455,-0.5041818045067386
1,1,male,32.0,0,0,30.5,C,First,man,True,yes,True,0.20688282362045216,-0.032146074102061765
0,1,male,28.0,0,0,0.0,S,First,man,True,no,True,-0.10133993241760961,-0.6462044460638905
0,3,female,9.0,3,2,27.9,S,Third,child,False,no,False,-1.565398023598403,-0.08449203367913571
1,2,female,28.0,0,0,13.0,S,Second,woman,False,yes,True,-0.10133993241760961,-0.38447464817852084
0,3,male,32.0,0,0,7.925,S,Third,man,True,no,True,0.20688282362045216,-0.48664993466069395
0,2,male,31.0,1,1,26.25,S,Second,man,True,no,False,0.12982713461093673,-0.11771158494920184
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,no,False,0.9003840247060911,0.15282642728807924
0,3,male,28.0,1,0,16.1,S,Third,man,True,no,False,-0.10133993241760961,-0.3220621579135481
0,3,male,20.0,0,0,7.8542,S,Third,man,True,no,True,-0.7177854444937332,-0.4880753554061005
1,1,female,24.0,0,0,69.3,C,First,woman,False,yes,True,-0.4095626884556714,0.7490167072788875
0,3,female,2.0,3,2,27.9,S,Third,child,False,no,False,-2.104787846665011,-0.08449203367913571
1,3,male,28.0,0,0,56.4958,S,Third,man,True,yes,True,-0.10133993241760961,0.4912289628108992
1,3,female,0.75,2,1,19.2583,C,Third,child,False,yes,False,-2.2011074579269057,-0.25847591017036636
1,1,male,48.0,1,0,76.7292,C,First,man,True,yes,False,1.4397738477726993,0.8985892468519636
0,3,male,19.0,0,0,7.8958,S,Third,man,True,no,True,-0.7948411335032486,-0.48723782005286725
1,1,male,56.0,0,0,35.5,C,First,man,True,yes,True,2.0562193598488228,0.06851923277692655
0,3,male,28.0,0,0,7.55,S,Third,man,True,no,True,-0.10133993241760961,-0.4941998326766181
1,3,female,23.0,0,0,7.55,S,Third,woman,False,yes,True,-0.4866183774651868,-0.4941998326766181
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
1,2,female,18.0,0,1,23.0,S,Second,woman,False,yes,False,-0.871896822512764,-0.18314403442054422
0,3,male,21.0,0,0,8.4333,S,Third,man,True,no,True,-0.6407297554842177,-0.47641629956337606
1,3,female,28.0,0,0,7.8292,Q,Third,woman,False,yes,True,-0.10133993241760961,-0.4885786819404954
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,no,True,-0.871896822512764,-0.5103062817772562
0,2,male,24.0,2,0,73.5,S,Second,man,True,no,False,-0.4095626884556714,0.8335755650572377
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,no,False,0.20688282362045216,-0.33414199473902667
0,2,male,23.0,0,0,13.0,S,Second,man,True,no,True,-0.4866183774651868,-0.38447464817852084
0,1,male,58.0,0,2,113.275,C,First,man,True,no,False,2.210330737867854,1.6343680812795898
1,1,male,50.0,2,0,133.65,S,First,man,True,yes,False,1.5938852257917302,2.044579206811467
0,3,male,40.0,0,0,7.225,C,Third,man,True,no,True,0.8233283356965757,-0.5007430776237524
0,1,male,47.0,0,0,25.5875,S,First,man,True,no,True,1.3627181587631838,-0.1310497381106678
0,3,male,36.0,0,0,7.4958,S,Third,man,True,no,True,0.5151055796585139,-0.49529104460318635
1,3,male,20.0,1,0,7.925,S,Third,man,True,yes,False,-0.7177854444937332,-0.48664993466069395
0,2,male,32.0,2,0,73.5,S,Second,man,True,no,False,0.20688282362045216,0.8335755650572377
0,2,male,25.0,0,0,13.0,S,Second,man,True,no,True,-0.3325069994461559,-0.38447464817852084
0,3,male,28.0,0,0,7.775,S,Third,man,True,no,True,-0.10133993241760961,-0.48966989386706367
0,3,male,43.0,0,0,8.05,S,Third,man,True,no,True,1.054495402725122,-0.4841333019887193
1,1,female,28.0,1,0,52.0,S,First,woman,False,yes,False,-0.10133993241760961,0.40071474547758795
1,2,female,40.0,1,1,39.0,S,Second,woman,False,yes,False,0.8233283356965757,0.13898494759221836
0,1,male,31.0,1,0,52.0,S,First,man,True,no,False,0.12982713461093673,0.40071474547758795
0,2,male,70.0,0,0,10.5,S,Second,man,True,no,True,3.1349990059820394,-0.434807301618015
1,2,male,31.0,0,0,13.0,S,Second,man,True,yes,True,0.12982713461093673,-0.38447464817852084
0,2,male,28.0,0,0,0.0,S,Second,man,True,no,True,-0.10133993241760961,-0.6462044460638905
0,3,male,18.0,0,0,7.775,S,Third,man,True,no,True,-0.871896822512764,-0.48966989386706367
0,3,male,24.5,0,0,8.05,S,Third,man,True,no,True,-0.3710348439509137,-0.4841333019887193
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,yes,True,-0.871896822512764,-0.4480608959217026
0,3,female,43.0,1,6,46.9,S,Third,woman,False,no,False,1.054495402725122,0.29803613246101984
1,1,male,36.0,0,1,512.3292,C,First,man,True,yes,False,0.5151055796585139,9.668550782149426
0,3,female,28.0,0,0,8.1375,Q,Third,woman,False,no,True,-0.10133993241760961,-0.482371659118337
1,1,male,27.0,0,0,76.7292,C,First,man,True,yes,True,-0.17839562142712506,0.8985892468519636
0,3,male,20.0,0,0,9.225,S,Third,man,True,no,True,-0.7177854444937332,-0.460476954872157
0,3,male,14.0,5,2,46.9,S,Third,child,False,no,False,-1.1801195785508258,0.29803613246101984
0,2,male,60.0,1,1,39.0,S,Second,man,True,no,False,2.3644421158868845,0.13898494759221836
0,2,male,25.0,1,2,41.5792,C,Second,man,True,no,False,-0.3325069994461559,0.1909121394926757
0,3,male,14.0,4,1,39.6875,S,Third,child,False,no,False,-1.1801195785508258,0.15282642728807924
0,3,male,19.0,0,0,10.1708,S,Third,man,True,no,True,-0.7948411335032486,-0.4414351054229276
0,3,male,18.0,0,0,7.7958,S,Third,man,True,no,True,-0.871896822512764,-0.489251126190447
1,1,female,15.0,0,1,211.3375,S,First,child,False,yes,False,-1.1030638895413103,3.608666412443748
1,1,male,31.0,1,0,57.0,S,First,man,True,yes,False,0.12982713461093673,0.5013800523565762
1,3,female,4.0,0,1,13.4167,C,Third,child,False,yes,False,-1.9506764686459803,-0.376085201503226
1,3,male,28.0,0,0,56.4958,S,Third,man,True,yes,True,-0.10133993241760961,0.4912289628108992
0,3,male,25.0,0,0,7.225,C,Third,man,True,no,True,-0.3325069994461559,-0.5007430776237524
0,1,male,60.0,0,0,26.55,S,First,man,True,no,True,2.3644421158868845,-0.11167166653646252
0,2,male,52.0,0,0,13.5,S,Second,man,True,no,True,1.747996603810761,-0.374408117490622
0,3,male,44.0,0,0,8.05,S,Third,man,True,no,True,1.1315510917346374,-0.4841333019887193
1,3,female,28.0,0,0,7.7333,Q,Third,woman,False,yes,True,-0.10133993241760961,-0.4905094425264344
0,1,male,49.0,1,1,110.8833,C,First,man,True,no,False,1.5168295367822147,1.5862158383870948
0,3,male,42.0,0,0,7.65,S,Third,man,True,no,True,0.9774397137156066,-0.4921865265390384
1,1,female,18.0,1,0,227.525,C,First,woman,False,yes,False,-0.871896822512764,3.9345703434644728
1,1,male,35.0,0,0,26.2875,S,First,man,True,yes,True,0.4380498906489985,-0.1169565951476094
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,no,False,-0.871896822512764,-0.3551971503258359
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,no,True,-0.3325069994461559,-0.49034032481087764
0,3,male,26.0,1,0,7.8542,S,Third,man,True,no,False,-0.2554513104366405,-0.4880753554061005
0,2,male,39.0,0,0,26.0,S,Second,man,True,no,True,0.7462726466870603,-0.12274485029315124
1,2,female,45.0,0,0,13.5,S,Second,woman,False,yes,True,1.208606780744153,-0.374408117490622
1,1,male,42.0,0,0,26.2875,S,First,man,True,yes,True,0.9774397137156066,-0.1169565951476094
1,1,female,22.0,0,0,151.55,S,First,woman,False,yes,True,-0.5636740664747023,2.404961005438245
1,3,male,28.0,1,1,15.2458,C,Third,man,True,yes,False,-0.10133993241760961,-0.33925981894075447
1,1,female,24.0,0,0,49.5042,C,First,woman,False,yes,True,-0.4095626884556714,0.3504666508958721
0,1,male,28.0,0,0,26.55,S,First,man,True,no,True,-0.10133993241760961,-0.11167166653646252
1,1,male,48.0,1,0,52.0,S,First,man,True,yes,False,1.4397738477726993,0.40071474547758795
0,3,male,29.0,0,0,9.4833,S,Third,man,True,no,True,-0.024284243408094167,-0.4552765851187885
0,2,male,52.0,0,0,13.0,S,Second,man,True,no,True,1.747996603810761,-0.38447464817852084
0,3,male,19.0,0,0,7.65,S,Third,man,True,no,True,-0.7948411335032486,-0.4921865265390384
1,1,female,38.0,0,0,227.525,C,First,woman,False,yes,True,0.6692169576775449,3.9345703434644728
1,2,female,27.0,0,0,10.5,S,Second,woman,False,yes,True,-0.17839562142712506,-0.434807301618015
0,3,male,28.0,0,0,15.5,Q,Third,man,True,no,True,-0.10133993241760961,-0.33414199473902667
0,3,male,33.0,0,0,7.775,S,Third,man,True,no,True,0.2839385126299676,-0.48966989386706367
1,2,female,6.0,0,1,33.0,S,Second,child,False,yes,False,-1.7965650906269495,0.01818657933743239
0,3,male,17.0,1,0,7.0542,S,Third,man,True,no,False,-0.9489525115222794,-0.5041818045067386
0,2,male,34.0,0,0,13.0,S,Second,man,True,no,True,0.36099420163948304,-0.38447464817852084
0,2,male,50.0,0,0,13.0,S,Second,man,True,no,True,1.5938852257917302,-0.38447464817852084
1,1,male,27.0,1,0,53.1,S,First,man,True,yes,False,-0.17839562142712506,0.4228611129909654
0,3,male,20.0,0,0,8.6625,S,Third,man,True,no,True,-0.7177854444937332,-0.4718018018960432
1,2,female,30.0,3,0,21.0,S,Second,woman,False,yes,False,0.052771445601421274,-0.22341015717213955
1,3,female,28.0,0,0,7.7375,Q,Third,woman,False,yes,True,-0.10133993241760961,-0.49042488366865605
0,2,male,25.0,1,0,26.0,S,Second,man,True,no,False,-0.3325069994461559,-0.12274485029315124
0,3,female,25.0,1,0,7.925,S,Third,woman,False,no,False,-0.3325069994461559,-0.48664993466069395
1,1,female,29.0,0,0,211.3375,S,First,woman,False,yes,True,-0.024284243408094167,3.608666412443748
0,3,male,11.0,0,0,18.7875,C,Third,child,False,no,True,-1.4112866455793722,-0.26795455546609187
0,2,male,28.0,0,0,0.0,S,Second,man,True,no,True,-0.10133993241760961,-0.6462044460638905
0,2,male,23.0,0,0,13.0,S,Second,man,True,no,True,-0.4866183774651868,-0.38447464817852084
0,2,male,23.0,0,0,13.0,S,Second,man,True,no,True,-0.4866183774651868,-0.38447464817852084
0,3,male,28.5,0,0,16.1,S,Third,man,True,no,True,-0.0628120879128519,-0.3220621579135481
0,3,female,48.0,1,3,34.375,S,Third,woman,False,no,False,1.4397738477726993,0.045869538729154176
1,1,male,35.0,0,0,512.3292,C,First,man,True,yes,True,0.4380498906489985,9.668550782149426
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
1,1,male,28.0,0,0,30.0,S,First,man,True,yes,True,-0.10133993241760961,-0.0422126047899606
0,1,male,36.0,1,0,78.85,S,First,man,True,no,False,0.5151055796585139,0.941287443417755
1,1,female,21.0,2,2,262.375,C,First,woman,False,yes,False,-0.6407297554842177,4.636207532411021
0,3,male,24.0,1,0,16.1,S,Third,man,True,no,False,-0.4095626884556714,-0.3220621579135481
1,3,male,31.0,0,0,7.925,S,Third,man,True,yes,True,0.12982713461093673,-0.48664993466069395
0,1,male,70.0,1,1,71.0,S,First,man,True,no,False,3.1349990059820394,0.7832429116177435
0,3,male,16.0,1,1,20.25,S,Third,man,True,no,False,-1.026008200531795,-0.2385099532039878
1,2,female,30.0,0,0,13.0,S,Second,woman,False,yes,True,0.052771445601421274,-0.38447464817852084
0,1,male,19.0,1,0,53.1,S,First,man,True,no,False,-0.7948411335032486,0.4228611129909654
0,3,male,31.0,0,0,7.75,Q,Third,man,True,no,True,0.12982713461093673,-0.49017322040145855
1,2,female,4.0,1,1,23.0,S,Second,child,False,yes,False,-1.9506764686459803,-0.18314403442054422
1,3,male,6.0,0,1,12.475,S,Third,child,False,yes,False,-1.7965650906269495,-0.3950445054008146
0,3,male,33.0,0,0,9.5,S,Third,man,True,no,True,0.2839385126299676,-0.4549403629938127
0,3,male,23.0,0,0,7.8958,S,Third,man,True,no,True,-0.4866183774651868,-0.48723782005286725
1,2,female,48.0,1,2,65.0,S,Second,woman,False,yes,False,1.4397738477726993,0.6624445433629575
1,2,male,0.67,1,1,14.5,S,Second,child,False,yes,False,-2.2072719130476663,-0.35427505611482435
0,3,male,28.0,0,0,7.7958,S,Third,man,True,no,True,-0.10133993241760961,-0.489251126190447
0,2,male,18.0,0,0,11.5,S,Second,man,True,no,True,-0.871896822512764,-0.41467424024221733
0,3,male,34.0,0,0,8.05,S,Third,man,True,no,True,0.36099420163948304,-0.4841333019887193
1,1,female,33.0,0,0,86.5,S,First,woman,False,yes,True,0.2839385126299676,1.0953053629426073
0,3,male,28.0,0,0,14.5,S,Third,man,True,no,True,-0.10133993241760961,-0.35427505611482435
0,3,male,41.0,0,0,7.125,S,Third,man,True,no,True,0.9003840247060911,-0.5027563837613321
1,3,male,20.0,0,0,7.2292,C,Third,man,True,yes,True,-0.7177854444937332,-0.500658518765974
1,1,female,36.0,1,2,120.0,S,First,woman,False,yes,False,0.5151055796585139,1.769762919031829
0,3,male,16.0,0,0,7.775,S,Third,man,True,no,True,-1.026008200531795,-0.48966989386706367
1,1,female,51.0,1,0,77.9583,S,First,woman,False,yes,False,1.6709409148012455,0.9233347925889563
0,1,male,28.0,0,0,39.6,C,First,man,True,no,True,-0.10133993241760961,0.151064784417697
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,no,True,0.091299290106179,-0.49017322040145855
0,3,male,28.0,1,0,24.15,Q,Third,man,True,no,False,-0.10133993241760961,-0.15999101383837694
0,3,male,32.0,0,0,8.3625,S,Third,man,True,no,True,0.20688282362045216,-0.47784172030878247
0,3,male,24.0,0,0,9.5,S,Third,man,True,no,True,-0.4095626884556714,-0.4549403629938127
0,3,male,48.0,0,0,7.8542,S,Third,man,True,no,True,1.4397738477726993,-0.4880753554061005
0,2,female,57.0,0,0,10.5,S,Second,woman,False,no,True,2.133275048858338,-0.434807301618015
0,3,male,28.0,0,0,7.225,C,Third,man,True,no,True,-0.10133993241760961,-0.5007430776237524
1,2,female,54.0,1,3,23.0,S,Second,woman,False,yes,False,1.902107981829792,-0.18314403442054422
0,3,male,18.0,0,0,7.75,S,Third,man,True,no,True,-0.871896822512764,-0.49017322040145855
0,3,male,28.0,0,0,7.75,Q,Third,man,True,no,True,-0.10133993241760961,-0.49017322040145855
1,3,female,5.0,0,0,12.475,S,Third,child,False,yes,True,-1.8736207796364648,-0.3950445054008146
0,3,male,28.0,0,0,7.7375,Q,Third,man,True,no,True,-0.10133993241760961,-0.49042488366865605
1,1,female,43.0,0,1,211.3375,S,First,woman,False,yes,False,1.054495402725122,3.608666412443748
1,3,female,13.0,0,0,7.2292,C,Third,child,False,yes,True,-1.2571752675603414,-0.500658518765974
1,1,female,17.0,1,0,57.0,S,First,woman,False,yes,False,-0.9489525115222794,0.5013800523565762
0,1,male,29.0,0,0,30.0,S,First,man,True,no,True,-0.024284243408094167,-0.0422126047899606
0,3,male,28.0,1,2,23.45,S,Third,man,True,no,False,-0.10133993241760961,-0.1740841568014353
0,3,male,25.0,0,0,7.05,S,Third,man,True,no,True,-0.3325069994461559,-0.5042663633645169
0,3,male,25.0,0,0,7.25,S,Third,man,True,no,True,-0.3325069994461559,-0.5002397510893574
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,yes,True,-0.871896822512764,-0.49529104460318635
0,3,male,8.0,4,1,29.125,Q,Third,child,False,no,False,-1.6424537126079184,-0.05982903349378355
1,3,male,1.0,1,2,20.575,S,Third,child,False,yes,False,-2.1818435356745267,-0.2319667082568536
0,1,male,46.0,0,0,79.2,C,First,man,True,no,True,1.2856624697536683,0.9483340148992845
0,3,male,28.0,0,0,7.75,Q,Third,man,True,no,True,-0.10133993241760961,-0.49017322040145855
0,2,male,16.0,0,0,26.0,S,Second,man,True,no,True,-1.026008200531795,-0.12274485029315124
0,3,female,28.0,8,2,69.55,S,Third,woman,False,no,False,-0.10133993241760961,0.7540499726228369
0,1,male,28.0,0,0,30.6958,C,First,man,True,no,True,-0.10133993241760961,-0.028204020684680614
0,3,male,25.0,0,0,7.8958,S,Third,man,True,no,True,-0.3325069994461559,-0.48723782005286725
0,2,male,39.0,0,0,13.0,S,Second,man,True,no,True,0.7462726466870603,-0.38447464817852084
1,1,female,49.0,0,0,25.9292,S,First,woman,False,yes,True,1.5168295367822147,-0.12417027103855768
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,yes,True,0.12982713461093673,-0.4713830342194266
0,3,male,30.0,0,0,7.2292,C,Third,man,True,no,True,0.052771445601421274,-0.500658518765974
0,3,female,30.0,1,1,24.15,S,Third,woman,False,no,False,0.052771445601421274,-0.15999101383837694
0,2,male,34.0,0,0,13.0,S,Second,man,True,no,True,0.36099420163948304,-0.38447464817852084
1,2,female,31.0,1,1,26.25,S,Second,woman,False,yes,False,0.12982713461093673,-0.11771158494920184
1,1,male,11.0,1,2,120.0,S,First,child,False,yes,False,-1.4112866455793722,1.769762919031829
1,3,male,0.42,0,1,8.5167,C,Third,child,False,yes,False,-2.2265358353000453,-0.4747372022446345
1,3,male,27.0,0,0,6.975,S,Third,man,True,yes,True,-0.17839562142712506,-0.5057763429677017
0,3,male,31.0,0,0,7.775,S,Third,man,True,no,True,0.12982713461093673,-0.48966989386706367
0,1,male,39.0,0,0,0.0,S,First,man,True,no,True,0.7462726466870603,-0.6462044460638905
0,3,female,18.0,0,0,7.775,S,Third,woman,False,no,True,-0.871896822512764,-0.48966989386706367
0,2,male,39.0,0,0,13.0,S,Second,man,True,no,True,0.7462726466870603,-0.38447464817852084
1,1,female,33.0,1,0,53.1,S,First,woman,False,yes,False,0.2839385126299676,0.4228611129909654
0,3,male,26.0,0,0,7.8875,S,Third,man,True,no,True,-0.2554513104366405,-0.4874049244622864
0,3,male,39.0,0,0,24.15,S,Third,man,True,no,True,0.7462726466870603,-0.15999101383837694
0,2,male,35.0,0,0,10.5,S,Second,man,True,no,True,0.4380498906489985,-0.434807301618015
0,3,female,6.0,4,2,31.275,S,Third,child,False,no,False,-1.7965650906269495,-0.016542951535818605
0,3,male,30.5,0,0,8.05,S,Third,man,True,no,True,0.091299290106179,-0.4841333019887193
0,1,male,28.0,0,0,0.0,S,First,man,True,no,True,-0.10133993241760961,-0.6462044460638905
0,3,female,23.0,0,0,7.925,S,Third,woman,False,no,True,-0.4866183774651868,-0.48664993466069395
0,2,male,31.0,1,1,37.0042,C,Second,man,True,no,False,0.12982713461093673,0.09880338369840133
0,3,male,43.0,0,0,6.45,S,Third,man,True,no,True,1.054495402725122,-0.5163462001899956
0,3,male,10.0,3,2,27.9,S,Third,child,False,no,False,-1.4883423345888875,-0.08449203367913571
